Name,ID,Has Block,Mod,Class,Display Name
minecraft:egg,344,false,minecraft,net.minecraft.item.ItemEgg,鸡蛋
minecraft:compass,345,false,minecraft,net.minecraft.item.Item,指南针
minecraft:fishing_rod,346,false,minecraft,net.minecraft.item.ItemFishingRod,钓鱼竿
minecraft:clock,347,false,minecraft,net.minecraft.item.Item,钟
minecraft:glowstone_dust,348,false,minecraft,net.minecraft.item.Item,萤石粉
minecraft:fish,349,false,minecraft,net.minecraft.item.ItemFishFood,生鱼
minecraft:cooked_fished,350,false,minecraft,net.minecraft.item.ItemFishFood,熟鱼
minecraft:dye,351,false,minecraft,net.minecraft.item.ItemDye,墨囊
minecraft:bone,352,false,minecraft,net.minecraft.item.Item,骨头
minecraft:sugar,353,false,minecraft,net.minecraft.item.Item,糖
minecraft:cake,354,false,minecraft,net.minecraft.item.ItemReed,蛋糕
minecraft:bed,355,false,minecraft,net.minecraft.item.ItemBed,床
minecraft:repeater,356,false,minecraft,net.minecraft.item.ItemReed,红石中继器
minecraft:cookie,357,false,minecraft,net.minecraft.item.ItemFood,曲奇
minecraft:filled_map,358,false,minecraft,net.minecraft.item.ItemMap,地图 #0
minecraft:shears,359,false,minecraft,net.minecraft.item.ItemShears,剪刀
minecraft:melon,360,false,minecraft,net.minecraft.item.ItemFood,西瓜
minecraft:pumpkin_seeds,361,false,minecraft,net.minecraft.item.ItemSeeds,南瓜种子
minecraft:melon_seeds,362,false,minecraft,net.minecraft.item.ItemSeeds,西瓜种子
minecraft:beef,363,false,minecraft,net.minecraft.item.ItemFood,生牛肉
minecraft:cooked_beef,364,false,minecraft,net.minecraft.item.ItemFood,牛排
minecraft:chicken,365,false,minecraft,net.minecraft.item.ItemFood,生鸡肉
minecraft:cooked_chicken,366,false,minecraft,net.minecraft.item.ItemFood,熟鸡肉
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood,腐肉
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl,末影珍珠
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item,烈焰棒
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item,恶魂之泪
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item,金粒
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds,地狱疣
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion,水瓶
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle,玻璃瓶
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood,蜘蛛眼
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item,发酵蛛眼
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item,烈焰粉
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item,岩浆膏
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed,酿造台
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed,炼药锅
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye,末影之眼
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item,闪烁的西瓜
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer,生成
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle,附魔之瓶
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball,火焰弹
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook,书与笔
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook,成书
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item,绿宝石
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity,物品展示框
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed,花盆
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood,胡萝卜
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood,马铃薯
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood,烤马铃薯
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood,毒马铃薯
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap,空地图
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood,金萝卜
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull,骷髅头颅
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick,萝卜钓竿
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled,下界之星
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood,南瓜派
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework,烟花火箭
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge,烟火之星
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook,附魔书
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed,红石比较器
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item,地狱砖
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item,下界石英
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart,TNT矿车
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart,漏斗矿车
Thaumcraft:blockAlchemyFurnace,409,true,Thaumcraft,net.minecraft.item.ItemBlock,荒古炼金炉
Thaumcraft:blockJar,410,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem,源质罐子
Thaumcraft:blockCandle,411,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem,白色油脂蜡烛
Thaumcraft:blockEldritch,412,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem,邪术祭坛
Thaumcraft:blockAiry,413,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem,灵气节点
Thaumcraft:blockManaPod,414,true,Thaumcraft,net.minecraft.item.ItemBlock,法力荚茎
Thaumcraft:blockArcaneFurnace,415,true,Thaumcraft,net.minecraft.item.ItemBlock,炼狱熔炉
Thaumcraft:blockWarded,416,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockWarded.name
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item,铁马铠
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item,金马铠
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item,钻石马铠
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead,拴绳
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag,命名牌
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart,命令方块矿车
Thaumcraft:blockHole,423,true,Thaumcraft,net.minecraft.item.ItemBlock,隙间
Thaumcraft:blockPortalEldritch,424,true,Thaumcraft,net.minecraft.item.ItemBlock,邪术传送门
Thaumcraft:blockEssentiaReservoir,425,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem,源质库
Thaumcraft:blockEldritchNothing,426,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockPortalNothing.name
Thaumcraft:blockStairsArcaneStone,427,true,Thaumcraft,net.minecraft.item.ItemBlock,奥术楼梯
Thaumcraft:blockStairsGreatwood,428,true,Thaumcraft,net.minecraft.item.ItemBlock,宏伟之木楼梯
Thaumcraft:blockStairsSilverwood,429,true,Thaumcraft,net.minecraft.item.ItemBlock,银树楼梯
Thaumcraft:blockStairsEldritch,430,true,Thaumcraft,net.minecraft.item.ItemBlock,荒古楼梯
Thaumcraft:blockCosmeticSlabWood,431,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem,宏伟之木台阶
Thaumcraft:blockCosmeticSlabStone,432,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem,奥术台阶
Thaumcraft:blockCosmeticDoubleSlabWood,433,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockCosmeticDoubleSlabWood.name
Thaumcraft:blockCosmeticDoubleSlabStone,434,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockCosmeticDoubleSlabStone.name
Thaumcraft:blockLootUrn,435,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,古旧之瓮
Thaumcraft:blockLootCrate,436,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,废弃箱子
dreamcraft:tile.QuadrupleCompressedCoalCoke,437,true,dreamcraft,net.minecraft.item.ItemBlock,四重压缩焦煤块
dreamcraft:tile.CompressedCoalCoke,438,true,dreamcraft,net.minecraft.item.ItemBlock,压缩焦煤块
dreamcraft:tile.SandClayMix,439,true,dreamcraft,net.minecraft.item.ItemBlock,沙粘土混合
dreamcraft:tile.NaquadahPlatedReinforcedStone,440,true,dreamcraft,net.minecraft.item.ItemBlock,硅岩镀层防爆石
dreamcraft:tile.QuintupleCompressedCoalCoke,441,true,dreamcraft,net.minecraft.item.ItemBlock,五重压缩焦煤块
dreamcraft:tile.Ledox,442,true,dreamcraft,net.minecraft.item.ItemBlock,深铅块
dreamcraft:tile.SteelPlatedReinforcedStone,443,true,dreamcraft,net.minecraft.item.ItemBlock,钢镀层防爆石
dreamcraft:tile.CallistoColdIce,444,true,dreamcraft,net.minecraft.item.ItemBlock,木卫四玄冰块
dreamcraft:tile.PistonBlock,445,true,dreamcraft,net.minecraft.item.ItemBlock,活塞块
dreamcraft:tile.TitaniumPlatedReinforcedStone,446,true,dreamcraft,net.minecraft.item.ItemBlock,钛镀层防爆石
dreamcraft:tile.QuadrupleCompressedCoal,447,true,dreamcraft,net.minecraft.item.ItemBlock,四重压缩煤炭块
dreamcraft:tile.CompressedCoal,448,true,dreamcraft,net.minecraft.item.ItemBlock,压缩煤炭块
dreamcraft:tile.Mytryl,449,true,dreamcraft,net.minecraft.item.ItemBlock,深空秘银块
dreamcraft:tile.BloodyThaumium,450,true,dreamcraft,net.minecraft.item.ItemBlock,血腥神秘块
dreamcraft:tile.NeutroniumPlatedReinforcedStone,451,true,dreamcraft,net.minecraft.item.ItemBlock,中子镀层防爆石
dreamcraft:tile.BloodyIchorium,452,true,dreamcraft,net.minecraft.item.ItemBlock,血腥灵宝块
dreamcraft:tile.MysteriousCrystal,453,true,dreamcraft,net.minecraft.item.ItemBlock,神秘水晶块
dreamcraft:tile.TripleCompressedCoal,454,true,dreamcraft,net.minecraft.item.ItemBlock,三重压缩煤炭块
dreamcraft:tile.TripleCompressedCharcoal,455,true,dreamcraft,net.minecraft.item.ItemBlock,三重压缩木炭块
dreamcraft:tile.BronzePlatedReinforcedStone,456,true,dreamcraft,net.minecraft.item.ItemBlock,青铜镀层防爆石
dreamcraft:tile.QuintupleCompressedCoal,457,true,dreamcraft,net.minecraft.item.ItemBlock,五重压缩煤炭块
dreamcraft:tile.TripleCompressedCoalCoke,458,true,dreamcraft,net.minecraft.item.ItemBlock,三重压缩焦煤块
dreamcraft:tile.QuintupleCompressedCharcoal,459,true,dreamcraft,net.minecraft.item.ItemBlock,五重压缩木炭块
dreamcraft:tile.TungstensteelPlatedReinforcedStone,460,true,dreamcraft,net.minecraft.item.ItemBlock,钨钢镀层防爆石
dreamcraft:tile.BloodyVoid,461,true,dreamcraft,net.minecraft.item.ItemBlock,血腥虚空块
dreamcraft:tile.BlackPlutonium,462,true,dreamcraft,net.minecraft.item.ItemBlock,黑钚块
dreamcraft:tile.DoubleCompressedCoal,463,true,dreamcraft,net.minecraft.item.ItemBlock,双重压缩煤炭块
dreamcraft:tile.DoubleCompressedCharcoal,464,true,dreamcraft,net.minecraft.item.ItemBlock,双重压缩木炭块
dreamcraft:tile.CompressedGraphite,465,true,dreamcraft,net.minecraft.item.ItemBlock,压缩石墨
dreamcraft:tile.Quantinum,466,true,dreamcraft,net.minecraft.item.ItemBlock,量子块
dreamcraft:tile.CompressedCharcoal,467,true,dreamcraft,net.minecraft.item.ItemBlock,压缩木炭块
dreamcraft:tile.DoubleCompressedCoalCoke,468,true,dreamcraft,net.minecraft.item.ItemBlock,双重压缩焦煤块
dreamcraft:tile.QuadrupleCompressedCharcoal,469,true,dreamcraft,net.minecraft.item.ItemBlock,四重压缩木炭块
dreamcraft:tile.DiamondFrameBox,470,true,dreamcraft,net.minecraft.item.ItemBlock,钻石框架
dreamcraft:tile.Charcoal,471,true,dreamcraft,net.minecraft.item.ItemBlock,木炭块
dreamcraft:dreamcraft_SodiumPotassium,472,true,dreamcraft,net.minecraft.item.ItemBlock,钠钾共晶合金
dreamcraft:dreamcraft_NitricAcid,473,true,dreamcraft,net.minecraft.item.ItemBlock,硝酸
dreamcraft:dreamcraft_Ammonia,474,true,dreamcraft,net.minecraft.item.ItemBlock,氨气
dreamcraft:dreamcraft_CompressedOxygen,475,true,dreamcraft,net.minecraft.item.ItemBlock,压缩氧气
dreamcraft:dreamcraft_EnrichedBacterialSludge,476,true,dreamcraft,net.minecraft.item.ItemBlock,放射性细菌污泥
dreamcraft:dreamcraft_FermentedBacterialSludge,477,true,dreamcraft,net.minecraft.item.ItemBlock,发酵的细菌污泥
dreamcraft:dreamcraft_Concrete,478,true,dreamcraft,net.minecraft.item.ItemBlock,混凝土
dreamcraft:dreamcraft_CompressedNitrogen,479,true,dreamcraft,net.minecraft.item.ItemBlock,压缩氮气
dreamcraft:dreamcraft_Pollution,480,true,dreamcraft,net.minecraft.item.ItemBlock,污染物
TConstruct:liquid.slime,481,true,TConstruct,net.minecraft.item.ItemBlock,液态史莱姆
TConstruct:MeatBlock,482,true,TConstruct,tconstruct.world.itemblocks.HamboneItemBlock,火腿块
TConstruct:WoolSlab1,483,true,TConstruct,tconstruct.world.itemblocks.WoolSlab1Item,淡灰色羊毛台阶
TConstruct:WoolSlab2,484,true,TConstruct,tconstruct.world.itemblocks.WoolSlab2Item,灰色羊毛台阶
TConstruct:trap.punji,485,true,TConstruct,net.minecraft.item.ItemBlock,尖竹钉
TConstruct:trap.barricade.oak,486,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,橡木篱笆
TConstruct:trap.barricade.spruce,487,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,云杉木篱笆
TConstruct:trap.barricade.birch,488,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,白桦木篱笆
TConstruct:trap.barricade.jungle,489,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,丛林木篱笆
TConstruct:explosive.slime,490,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock,SDX粘性炸药
TConstruct:slime.gel,491,true,TConstruct,tconstruct.world.itemblocks.SlimeGelItemBlock,蓝色凝固史莱姆块
TConstruct:slime.grass,492,true,TConstruct,tconstruct.world.itemblocks.SlimeGrassItemBlock,史莱姆草方块
TConstruct:slime.grass.tall,493,true,TConstruct,tconstruct.world.itemblocks.SlimeTallGrassItem,史莱姆草
TConstruct:slime.leaves,494,true,TConstruct,tconstruct.world.itemblocks.SlimeLeavesItemBlock,史莱姆树叶
TConstruct:slime.sapling,495,true,TConstruct,tconstruct.world.itemblocks.SlimeSaplingItemBlock,史莱姆树苗
TConstruct:slime.channel,496,true,TConstruct,net.minecraft.item.ItemBlock,史莱姆通道
TConstruct:blood.channel,497,true,TConstruct,net.minecraft.item.ItemBlock,血通道
TConstruct:slime.pad,498,true,TConstruct,net.minecraft.item.ItemBlock,弹跳板
TConstruct:decoration.stonetorch,499,true,TConstruct,net.minecraft.item.ItemBlock,石柄火把
TConstruct:decoration.stoneladder,500,true,TConstruct,net.minecraft.item.ItemBlock,石头梯子
TConstruct:decoration.multibrick,501,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickItem,黑曜石砖块
TConstruct:decoration.multibrickfancy,502,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickFancyItem,平滑黑曜石砖块
TConstruct:decoration.multibrickmetal,503,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickMetalItem,耐酸铝砖块
TConstruct:ore.berries.one,504,true,TConstruct,tconstruct.world.itemblocks.OreberryBushItem,铁矿莓丛
TConstruct:ore.berries.two,505,true,TConstruct,tconstruct.world.itemblocks.OreberryBushSecondItem,铝矿莓丛
TConstruct:SearedBrick,506,true,TConstruct,tconstruct.world.itemblocks.MetalOreItemBlock,地狱岩碎片
TConstruct:GravelOre,507,true,TConstruct,tconstruct.world.itemblocks.GravelOreItem,铁矿砂砾
TConstruct:rail.wood,508,true,TConstruct,net.minecraft.item.ItemBlock,木轨道
TConstruct:MetalBlock,509,true,TConstruct,tconstruct.smeltery.itemblocks.MetalItemBlock,钴块
TConstruct:ToolStationBlock,510,true,TConstruct,tconstruct.tools.itemblocks.ToolStationItemBlock,工具组装台
TConstruct:ToolForgeBlock,511,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock,工具装配台
TConstruct:CraftingStation,512,true,TConstruct,net.minecraft.item.ItemBlock,合成站
TConstruct:CraftingSlab,513,true,TConstruct,tconstruct.tools.itemblocks.CraftingSlabItemBlock,合成站
TConstruct:FurnaceSlab,514,true,TConstruct,net.minecraft.item.ItemBlock,半砖熔炉
TConstruct:HeldItemBlock,515,true,TConstruct,net.minecraft.item.ItemBlock,煎锅
TConstruct:BattleSignBlock,516,true,TConstruct,net.minecraft.item.ItemBlock,战斗牌子
TConstruct:CraftedSoil,517,true,TConstruct,tconstruct.world.itemblocks.CraftedSoilItemBlock,黏滑泥泞
TConstruct:fluid.molten.iron,518,true,TConstruct,net.minecraft.item.ItemBlock,熔融铁
TConstruct:fluid.molten.gold,519,true,TConstruct,net.minecraft.item.ItemBlock,熔融金
TConstruct:fluid.molten.copper,520,true,TConstruct,net.minecraft.item.ItemBlock,熔融铜
TConstruct:fluid.molten.tin,521,true,TConstruct,net.minecraft.item.ItemBlock,熔融锡
TConstruct:fluid.molten.aluminum,522,true,TConstruct,net.minecraft.item.ItemBlock,熔融铝
TConstruct:fluid.molten.cobalt,523,true,TConstruct,net.minecraft.item.ItemBlock,熔融钴
TConstruct:fluid.molten.ardite,524,true,TConstruct,net.minecraft.item.ItemBlock,熔融阿迪特
TConstruct:fluid.molten.bronze,525,true,TConstruct,net.minecraft.item.ItemBlock,熔融青铜
TConstruct:fluid.molten.alubrass,526,true,TConstruct,net.minecraft.item.ItemBlock,熔融铝黄铜
TConstruct:fluid.molten.manyullyn,527,true,TConstruct,net.minecraft.item.ItemBlock,熔融玛玉灵
TConstruct:fluid.molten.alumite,528,true,TConstruct,net.minecraft.item.ItemBlock,熔融耐酸铝
TConstruct:fluid.molten.obsidian,529,true,TConstruct,net.minecraft.item.ItemBlock,熔融黑曜石
TConstruct:fluid.molten.steel,530,true,TConstruct,net.minecraft.item.ItemBlock,熔融钢
TConstruct:fluid.molten.glass,531,true,TConstruct,net.minecraft.item.ItemBlock,熔融玻璃
TConstruct:molten.stone,532,true,TConstruct,net.minecraft.item.ItemBlock,熔融石头
TConstruct:molten.emerald,533,true,TConstruct,net.minecraft.item.ItemBlock,熔融绿宝石
TConstruct:molten.quartz,534,true,TConstruct,net.minecraft.item.ItemBlock,Molten Nether Quartz
TConstruct:fluid.molten.nickel,535,true,TConstruct,net.minecraft.item.ItemBlock,熔融镍
TConstruct:fluid.molten.lead,536,true,TConstruct,net.minecraft.item.ItemBlock,熔融铅
TConstruct:fluid.molten.silver,537,true,TConstruct,net.minecraft.item.ItemBlock,熔融银
TConstruct:fluid.molten.shiny,538,true,TConstruct,net.minecraft.item.ItemBlock,熔融铂金
TConstruct:fluid.molten.invar,539,true,TConstruct,net.minecraft.item.ItemBlock,熔融因瓦合金
TConstruct:fluid.molten.electrum,540,true,TConstruct,net.minecraft.item.ItemBlock,熔融琥珀金
TConstruct:fluid.ender,541,true,TConstruct,net.minecraft.item.ItemBlock,熔融末影珍珠
TConstruct:fluid.molten.lumium,542,true,TConstruct,net.minecraft.item.ItemBlock,熔融流明
TConstruct:fluid.molten.signalum,543,true,TConstruct,net.minecraft.item.ItemBlock,熔融信素
TConstruct:fluid.molten.mithril,544,true,TConstruct,net.minecraft.item.ItemBlock,熔融蕴魔金属
TConstruct:fluid.molten.enderium,545,true,TConstruct,net.minecraft.item.ItemBlock,熔融末影
TConstruct:liquid.blood,546,true,TConstruct,net.minecraft.item.ItemBlock,血
TConstruct:liquid.glue,547,true,TConstruct,net.minecraft.item.ItemBlock,凝胶
TConstruct:fluid.molten.pigiron,548,true,TConstruct,net.minecraft.item.ItemBlock,熔融生铁
TConstruct:SearedSlab,549,true,TConstruct,tconstruct.smeltery.itemblocks.SearedSlabItem,焦黑石砖台阶
TConstruct:SpeedSlab,550,true,TConstruct,tconstruct.smeltery.itemblocks.SpeedSlabItem,粗质褐岩台阶
